id_identificador;descripcion;direccion;fechaAlta;id_barrio;id_geometria;id_municipio;id_identificador_tipo;id_usuario;id_zona;id_area;fecha_actualizacion;codigo_unico;habilitado;metros_cuadrados;latitud;longitud
1251387;COL 11/2 M - GREENWAY 128 128W _ A;Alberdi 975;20/3/2024;25014;1429299;377;214;9505;24737;;;cod_26504;True;;-34,499238;-58,4883268
1251389;COL 11/2 M - GREENWAY 128 128W _ A;Alberdi 9112;20/3/2024;25014;1429301;377;214;9505;24737;;;cod_26506;True;;-34,5092173;-58,4667681
1251391;COL 11/2 M - GREENWAY 128 128W _ A;9 de Julio 2472;20/3/2024;25014;1429303;377;214;9505;24737;;;cod_26508;True;;-34,5461061;-58,4858307
1251393;COL 11/2 M - GREENWAY 128 128W _ A;Rivadavia 6378;20/3/2024;25014;1429305;377;214;9505;24737;;;cod_26510;True;;-34,5136423;-58,503396
1251397;COL 11/2 M - GREENWAY 128 128W _ A;Pueyrredón 5120;20/3/2024;25014;1429309;377;214;9505;24737;;;cod_26514;True;;-34,5368174;-58,5188231
1251401;COL 11/2 M - GREENWAY 128 128W _ A;Güemes 2001;20/3/2024;25014;1429313;377;214;9505;24737;;;cod_26518;True;;-34,505675;-58,4644122
1251405;COL 11/2 M - GREENWAY 128 128W _ A;Av. Siempre Viva 9341;20/3/2024;25014;1429317;377;214;9505;24737;;;cod_26522;True;;-34,5206374;-58,4808247
1251411;COL 11/2 M - GREENWAY 128 128W _ A;Castelli 3607;20/3/2024;25014;1429323;377;214;9505;24737;;;cod_26528;True;;-34,5121798;-58,4904235
1251413;COL 11/2 M - GREENWAY 128 128W _ A;Maipú 7803;20/3/2024;25014;1429325;377;214;9505;24737;;;cod_26530;True;;-34,4966104;-58,4742147
1251415;COL 11/2 M - GREENWAY 128 128W _ A;Mitre 310;20/3/2024;25014;1429327;377;214;9505;24737;;;cod_26532;True;;-34,5187461;-58,484316
1251417;COL 11/2 M - GREENWAY 128 128W _ A;Moreno 9583;20/3/2024;25014;1429329;377;214;9505;24737;;;cod_26534;True;;-34,5153873;-58,4830377
1251425;COL 11/2 M - GREENWAY 128 128W _ A;Las Heras 9214;20/3/2024;25014;1429337;377;214;9505;24737;;;cod_26542;True;;-34,5372156;-58,4857833
1251427;COL 11/2 M - GREENWAY 128 128W _ A;Castelli 370;20/3/2024;25014;1429339;377;214;9505;24737;;;cod_26544;True;;-34,5204569;-58,5115607
1251429;COL 11/2 M - GREENWAY 128 128W _ A;Castelli 244;20/3/2024;25014;1429341;377;214;9505;24737;;;cod_26546;True;;-34,5428396;-58,4988682
1251431;COL 11/2 M - GREENWAY 128 128W _ A;Belgrano 7736;20/3/2024;25014;1429343;377;214;9505;24737;;;cod_26548;True;;-34,5213296;-58,5033362
1251433;COL 11/2 M - GREENWAY 128 128W _ A;25 de Mayo 630;20/3/2024;25014;1429345;377;214;9505;24737;;;cod_26550;True;;-34,536774;-58,5154301
1251435;COL 11/2 M - GREENWAY 128 128W _ A;San Lorenzo 8539;20/3/2024;25014;1429347;377;214;9505;24737;;;cod_26552;True;;-34,5426467;-58,4925369
1251437;COL 11/2 M - GREENWAY 128 128W _ A;San Lorenzo 7118;20/3/2024;25014;1429349;377;214;9505;24737;;;cod_26554;True;;-34,5313375;-58,519159
1251441;COL 11/2 M - GREENWAY 128 128W _ A;Urquiza 6937;20/3/2024;25014;1429353;377;214;9505;24737;;;cod_26558;True;;-34,5163946;-58,5130555
1251443;COL 11/2 M - GREENWAY 128 128W _ A;Av. Siempre Viva 409;20/3/2024;25014;1429355;377;214;9505;24737;;;cod_26560;True;;-34,537382;-58,5187574
1251445;COL 11/2 M - GREENWAY 128 128W _ A;Castelli 2099;20/3/2024;25014;1429357;377;214;9505;24737;;;cod_26562;True;;-34,5078778;-58,4923632
1251447;COL 11/2 M - GREENWAY 128 128W _ A;Calle Falsa 5132;20/3/2024;25014;1429359;377;214;9505;24737;;;cod_26564;True;;-34,5234167;-58,4996784
1251449;COL 11/2 M - GREENWAY 128 128W _ A;Urquiza 5543;20/3/2024;25014;1429361;377;214;9505;24737;;;cod_26566;True;;-34,5321923;-58,4628638
1251451;COL 11/2 M - GREENWAY 128 128W _ A;Calle Falsa 9252;20/3/2024;25014;1429363;377;214;9505;24737;;;cod_26568;True;;-34,5175799;-58,4899608
1251453;COL 11/2 M - GREENWAY 128 128W _ A;Av. Siempre Viva 3330;20/3/2024;25014;1429365;377;214;9505;24737;;;cod_26570;True;;-34,5018423;-58,5102472
1251457;COL 11/2 M - GREENWAY 128 128W _ A;Güemes 3458;20/3/2024;25014;1429369;377;214;9505;24737;;;cod_26574;True;;-34,5483759;-58,4682242
1251459;COL 11/2 M - GREENWAY 128 128W _ A;Brown 379;20/3/2024;25014;1429371;377;214;9505;24737;;;cod_26576;True;;-34,5188008;-58,5020943
1251463;COL 11/2 M - GREENWAY 128 128W _ A;Mitre 9703;20/3/2024;25014;1429375;377;214;9505;24737;;;cod_26580;True;;-34,503791;-58,518972
1251465;COL 11/2 M - GREENWAY 128 128W _ A;Roca 4769;20/3/2024;25014;1429377;377;214;9505;24737;;;cod_26582;True;;-34,5248072;-58,5166554
1251467;COL 11/2 M - GREENWAY 128 128W _ A;Brown 8281;20/3/2024;25014;1429379;377;214;9505;24737;;;cod_26584;True;;-34,5360835;-58,4869708
1251469;COL 11/2 M - GREENWAY 128 128W _ A;Alvear 2374;20/3/2024;25014;1429381;377;214;9505;24737;;;cod_26586;True;;-34,539923;-58,4980251
1251473;COL 11/2 M - GREENWAY 128 128W _ A;Pueyrredón 3878;20/3/2024;25014;1429385;377;214;9505;24737;;;cod_26590;True;;-34,5026469;-58,5022063
1251479;COL 11/2 M - GREENWAY 128 128W _ A;Sarmiento 8065;20/3/2024;25014;1429391;377;214;9505;24737;;;cod_26596;True;;-34,5247594;-58,4897716
1251483;COL 11/2 M - GREENWAY 128 128W _ A;Maipú 5842;20/3/2024;25014;1429395;377;214;9505;24737;;;cod_26600;True;;-34,5422975;-58,5053618
1251487;COL 11/2 M - GREENWAY 128 128W _ A;Belgrano 5718;20/3/2024;25014;1429399;377;214;9505;24737;;;cod_26604;True;;-34,5040076;-58,4916026
1251489;COL 11/2 M - GREENWAY 128 128W _ A;Sarmiento 2901;20/3/2024;25014;1429401;377;214;9505;24737;;;cod_26606;True;;-34,5026372;-58,483597
1251491;COL 11/2 M - GREENWAY 128 128W _ A;25 de Mayo 5431;20/3/2024;25014;1429403;377;214;9505;24737;;;cod_26608;True;;-34,5015446;-58,498771
1251497;COL 11/2 M - GREENWAY 128 128W _ A;Alvear 8770;20/3/2024;25014;1429409;377;214;9505;24737;;;cod_26614;True;;-34,5362519;-58,5181259
1251499;COL 11/2 M - GREENWAY 128 128W _ A;25 de Mayo 4236;20/3/2024;25014;1429411;377;214;9505;24737;;;cod_26616;True;;-34,5456851;-58,4724574
1251503;COL 11/2 M - GREENWAY 128 128W _ A;Av. Siempre Viva 7824;20/3/2024;25014;1429415;377;214;9505;24737;;;cod_26620;True;;-34,5116007;-58,5035514
1251505;COL 11/2 M - GREENWAY 128 128W _ A;Las Heras 4169;20/3/2024;25014;1429417;377;214;9505;24737;;;cod_26622;True;;-34,5423497;-58,4909013
1251511;COL 11/2 M - GREENWAY 128 128W _ A;Mitre 143;20/3/2024;25014;1429423;377;214;9505;24737;;;cod_26628;True;;-34,5388541;-58,4747803
1251517;COL 11/2 M - GREENWAY 128 128W _ A;Mitre 3140;20/3/2024;25014;1429429;377;214;9505;24737;;;cod_26634;True;;-34,5425936;-58,5113301
1251521;COL 11/2 M - GREENWAY 128 128W _ A;Libertador 7519;20/3/2024;25014;1429433;377;214;9505;24737;;;cod_26638;True;;-34,4964408;-58,5195053
1251523;COL 11/2 M - GREENWAY 128 128W _ A;Alvear 2657;20/3/2024;25014;1429435;377;214;9505;24737;;;cod_26640;True;;-34,5119204;-58,480968
1251525;COL 11/2 M - GREENWAY 128 128W _ A;Mitre 8706;20/3/2024;25014;1429437;377;214;9505;24737;;;cod_26642;True;;-34,5199084;-58,4879768
1251527;COL 11/2 M - GREENWAY 128 128W _ A;Alberdi 7864;20/3/2024;25014;1429439;377;214;9505;24737;;;cod_26644;True;;-34,5022752;-58,4793136
1251529;COL 11/2 M - GREENWAY 128 128W _ A;Libertador 7207;20/3/2024;25014;1429441;377;214;9505;24737;;;cod_26646;True;;-34,5481799;-58,4818981
1251531;COL 11/2 M - GREENWAY 128 128W _ A;Mitre 1101;20/3/2024;25014;1429443;377;214;9505;24737;;;cod_26648;True;;-34,5245918;-58,4743524
1251533;COL 11/2 M - GREENWAY 128 128W _ A;Av. Siempre Viva 8689;20/3/2024;25014;1429445;377;214;9505;24737;;;cod_26650;True;;-34,5327655;-58,4672667
1251535;COL 11/2 M - GREENWAY 128 128W _ A;Pueyrredón 9657;20/3/2024;25014;1429447;377;214;9505;24737;;;cod_26652;True;;-34,4954119;-58,4785226
1251537;COL 11/2 M - GREENWAY 128 128W _ A;Lavalle 7669;20/3/2024;25014;1429449;377;214;9505;24737;;;cod_26654;True;;-34,5297654;-58,4663743
1251539;COL 11/2 M - GREENWAY 128 128W _ A;Alvear 9100;20/3/2024;25014;1429451;377;214;9505;24737;;;cod_26656;True;;-34,5264284;-58,4801247
1251541;COL 11/2 M - GREENWAY 128 128W _ A;Lavalle 7809;20/3/2024;25014;1429453;377;214;9505;24737;;;cod_26658;True;;-34,5376674;-58,4958135
1251543;COL 11/2 M - GREENWAY 128 128W _ A;Independencia 2482;20/3/2024;25014;1429455;377;214;9505;24737;;;cod_26660;True;;-34,5430207;-58,4872146
1251547;COL 11/2 M - GREENWAY 128 128W _ A;Roca 7821;20/3/2024;25014;1429459;377;214;9505;24737;;;cod_26664;True;;-34,5403729;-58,5098434
1251549;COL 11/2 M - GREENWAY 128 128W _ A;Alberdi 416;20/3/2024;25014;1429461;377;214;9505;24737;;;cod_26666;True;;-34,5011968;-58,5039853
1251551;COL 11/2 M - GREENWAY 128 128W _ A;Roca 3761;20/3/2024;25014;1429463;377;214;9505;24737;;;cod_26668;True;;-34,52624;-58,5146139
1251553;COL 11/2 M - GREENWAY 128 128W _ A;Alberdi 4929;20/3/2024;25014;1429465;377;214;9505;24737;;;cod_26670;True;;-34,492694;-58,5087681
1251557;COL 11/2 M - GREENWAY 128 128W _ A;Sarmiento 9182;20/3/2024;25014;1429469;377;214;9505;24737;;;cod_26674;True;;-34,4954967;-58,4744963
1251561;COL 11/2 M - GREENWAY 128 128W _ A;Maipú 8868;20/3/2024;25014;1429473;377;214;9505;24737;;;cod_26678;True;;-34,5238513;-58,4670254
1251562;COL 11/2 M - GREENWAY 128 128W _ A;Güemes 1453;20/3/2024;25014;1429474;377;214;9505;24737;;;cod_26679;True;;-34,5186499;-58,4855976
1251564;COL 11/2 M - GREENWAY 128 128W _ A;Brown 1803;20/3/2024;25014;1429476;377;214;9505;24737;;;cod_26681;True;;-34,4954367;-58,5020354
1251566;COL 11/2 M - GREENWAY 128 128W _ A;9 de Julio 2245;20/3/2024;25014;1429478;377;214;9505;24737;;;cod_26683;True;;-34,5071679;-58,4736744
1251568;COL 11/2 M - GREENWAY 128 128W _ A;Maipú 3359;20/3/2024;25014;1429480;377;214;9505;24737;;;cod_26685;True;;-34,5202514;-58,5194141
1251576;COL 11/2 M - GREENWAY 128 128W _ A;Av. Siempre Viva 4218;20/3/2024;25014;1429488;377;214;9505;24737;;;cod_26693;True;;-34,4942408;-58,4649893
1251578;COL 11/2 M - GREENWAY 128 128W _ A;Rivadavia 3384;20/3/2024;25014;1429490;377;214;9505;24737;;;cod_26695;True;;-34,5368471;-58,4968032
1251580;COL 11/2 M - GREENWAY 128 128W _ A;Rivadavia 9299;20/3/2024;25014;1429492;377;214;9505;24737;;;cod_26697;True;;-34,5273072;-58,4637074
1251584;COL 11/2 M - GREENWAY 128 128W _ A;San Martín 6524;20/3/2024;25014;1429496;377;214;9505;24737;;;cod_26701;True;;-34,4971365;-58,5124459
1251586;COL 11/2 M - GREENWAY 128 128W _ A;Lavalle 910;20/3/2024;25014;1429498;377;214;9505;24737;;;cod_26703;True;;-34,5353621;-58,4868904
1251588;COL 11/2 M - GREENWAY 128 128W _ A;Alvear 1263;20/3/2024;25014;1429500;377;214;9505;24737;;;cod_26705;True;;-34,5097893;-58,4629326
1251590;COL 11/2 M - GREENWAY 128 128W _ A;Libertador 7102;20/3/2024;25014;1429502;377;214;9505;24737;;;cod_26707;True;;-34,5106465;-58,4850846
1251594;COL 11/2 M - GREENWAY 128 128W _ A;Alvear 7174;20/3/2024;25014;1429506;377;214;9505;24737;;;cod_26711;True;;-34,5072843;-58,492972
1251596;COL 11/2 M - GREENWAY 128 128W _ A;San Lorenzo 8745;20/3/2024;25014;1429508;377;214;9505;24737;;;cod_26713;True;;-34,518838;-58,490637
1251599;COL 11/2 M - GREENWAY 128 128W _ A;Güemes 3729;20/3/2024;25014;1429511;377;214;9505;24737;;;cod_26716;True;;-34,5456756;-58,5181976
1251601;COL 11/2 M - GREENWAY 128 128W _ A;Calle Falsa 1464;20/3/2024;25014;1429513;377;214;9505;24737;;;cod_26718;True;;-34,5174682;-58,4624007
1251603;COL 11/2 M - GREENWAY 128 128W _ A;Las Heras 284;20/3/2024;25014;1429515;377;214;9505;24737;;;cod_26720;True;;-34,5275076;-58,4909067
1251605;COL 11/2 M - GREENWAY 128 128W _ A;Las Heras 4793;20/3/2024;25014;1429517;377;214;9505;24737;;;cod_26722;True;;-34,519039;-58,4677696
1251607;COL 11/2 M - GREENWAY 128 128W _ A;Alvear 9197;20/3/2024;25014;1429519;377;214;9505;24737;;;cod_26724;True;;-34,5448498;-58,4661861
1251613;COL 11/2 M - GREENWAY 128 128W _ A;Belgrano 8024;20/3/2024;25014;1429525;377;214;9505;24737;;;cod_26730;True;;-34,5010339;-58,490986
1251616;COL 11/2 M - GREENWAY 128 128W _ A;Urquiza 465;20/3/2024;25014;1429528;377;214;9505;24737;;;cod_26733;True;;-34,5022324;-58,4737842
1251618;COL 11/2 M - GREENWAY 128 128W _ A;Urquiza 3091;20/3/2024;25014;1429530;377;214;9505;24737;;;cod_26735;True;;-34,5353769;-58,4884454
1251620;COL 11/2 M - GREENWAY 128 128W _ A;Sarmiento 3945;20/3/2024;25014;1429532;377;214;9505;24737;;;cod_26737;True;;-34,4965729;-58,5050937
1251624;COL 11/2 M - GREENWAY 128 128W _ A;Mitre 3357;20/3/2024;25014;1429536;377;214;9505;24737;;;cod_26741;True;;-34,5485177;-58,5001522
1251626;COL 11/2 M - GREENWAY 128 128W _ A;Moreno 6674;20/3/2024;25014;1429538;377;214;9505;24737;;;cod_26743;True;;-34,5409439;-58,4644717
1251634;COL 11/2 M - GREENWAY 128 128W _ A;Roca 921;20/3/2024;25014;1429546;377;214;9505;24737;;;cod_26751;True;;-34,5078201;-58,4922756
1251638;COL 11/2 M - GREENWAY 128 128W _ A;Pueyrredón 6756;20/3/2024;25014;1429550;377;214;9505;24737;;;cod_26755;True;;-34,5008982;-58,4837989
1251644;COL 11/2 M - GREENWAY 128 128W _ A;Belgrano 8834;20/3/2024;25014;1429556;377;214;9505;24737;;;cod_26761;True;;-34,5069843;-58,4720234
1251650;COL 11/2 M - GREENWAY 128 128W _ A;Echeverría 5663;20/3/2024;25014;1429562;377;214;9505;24737;;;cod_26767;True;;-34,539608;-58,4778032
1251652;COL 11/2 M - GREENWAY 128 128W _ A;Belgrano 8637;20/3/2024;25014;1429564;377;214;9505;24737;;;cod_26769;True;;-34,5238763;-58,4978329
1251654;COL 11/2 M - GREENWAY 128 128W _ A;Urquiza 5967;20/3/2024;25014;1429566;377;214;9505;24737;;;cod_26771;True;;-34,4943145;-58,5071763
1251660;COL 11/2 M - GREENWAY 128 128W _ A;Las Heras 8904;20/3/2024;25014;1429572;377;214;9505;24737;;;cod_26777;True;;-34,5204801;-58,5088472
1251662;COL 11/2 M - GREENWAY 128 128W _ A;Las Heras 3439;20/3/2024;25014;1429574;377;214;9505;24737;;;cod_26779;True;;-34,5062843;-58,4848695
1251664;COL 11/2 M - GREENWAY 128 128W _ A;Güemes 3391;20/3/2024;25014;1429576;377;214;9505;24737;;;cod_26781;True;;-34,502079;-58,511447
1251666;COL 11/2 M - GREENWAY 128 128W _ A;Echeverría 9682;20/3/2024;25014;1429578;377;214;9505;24737;;;cod_26783;True;;-34,5034947;-58,4954447
1251668;COL 11/2 M - GREENWAY 128 128W _ A;Independencia 4272;20/3/2024;25014;1429580;377;214;9505;24737;;;cod_26785;True;;-34,5320293;-58,5073822
1251670;COL 11/2 M - GREENWAY 128 128W _ A;Las Heras 1926;20/3/2024;25014;1429582;377;214;9505;24737;;;cod_26787;True;;-34,4955792;-58,4691826
1251672;COL 11/2 M - GREENWAY 128 128W _ A;Independencia 5626;20/3/2024;25014;1429584;377;214;9505;24737;;;cod_26789;True;;-34,5106594;-58,4626892
1251676;COL 11/2 M - GREENWAY 128 128W _ A;Castelli 6487;20/3/2024;25014;1429588;377;214;9505;24737;;;cod_26793;True;;-34,5493473;-58,4842642
1251682;COL 11/2 M - GREENWAY 128 128W _ A;Maipú 7529;20/3/2024;25014;1429594;377;214;9505;24737;;;cod_26799;True;;-34,5205798;-58,4674372
1251690;COL 11/2 M - GREENWAY 128 128W _ A;Brown 6481;20/3/2024;25014;1429602;377;214;9505;24737;;;cod_26807;True;;-34,4906871;-58,5009822
1251700;COL 11/2 M - GREENWAY 128 128W _ A;Echeverría 7210;20/3/2024;25014;1429612;377;214;9505;24737;;;cod_26817;True;;-34,52575;-58,4877614
1251702;COL 11/2 M - GREENWAY 128 128W _ A;Av. Siempre Viva 8150;20/3/2024;25014;1429614;377;214;9505;24737;;;cod_26819;True;;-34,538321;-58,4996925
1251706;COL 11/2 M - GREENWAY 128 128W _ A;Roca 7624;20/3/2024;25014;1429618;377;214;9505;24737;;;cod_26823;True;;-34,5000822;-58,5186013
1251708;COL 11/2 M - GREENWAY 128 128W _ A;Belgrano 7604;20/3/2024;25014;1429620;377;214;9505;24737;;;cod_26825;True;;-34,5192311;-58,4955048
1251710;COL 11/2 M - GREENWAY 128 128W _ A;25 de Mayo 5403;20/3/2024;25014;1429622;377;214;9505;24737;;;cod_26827;True;;-34,4992126;-58,5096815
1251712;COL 11/2 M - GREENWAY 128 128W _ A;Independencia 7904;20/3/2024;25014;1429624;377;214;9505;24737;;;cod_26829;True;;-34,54195;-58,5078992
1251718;COL 11/2 M - GREENWAY 128 128W _ A;Las Heras 6852;20/3/2024;25014;1429630;377;214;9505;24737;;;cod_26835;True;;-34,5091466;-58,4725993
1251720;COL 11/2 M - GREENWAY 128 128W _ A;Calle Falsa 2585;20/3/2024;25014;1429632;377;214;9505;24737;;;cod_26837;True;;-34,5492375;-58,4932404
1251722;COL 11/2 M - GREENWAY 128 128W _ A;25 de Mayo 8085;20/3/2024;25014;1429634;377;214;9505;24737;;;cod_26839;True;;-34,5155834;-58,4625451
1251724;COL 11/2 M - GREENWAY 128 128W _ A;Echeverría 7557;20/3/2024;25014;1429636;377;214;9505;24737;;;cod_26841;True;;-34,5290568;-58,5151621
1251728;COL 11/2 M - GREENWAY 128 128W _ A;Sarmiento 5005;20/3/2024;25014;1429640;377;214;9505;24737;;;cod_26845;True;;-34,5363163;-58,5022234
1251730;COL 11/2 M - GREENWAY 128 128W _ A;Las Heras 7694;20/3/2024;25014;1429642;377;214;9505;24737;;;cod_26847;True;;-34,4937257;-58,4934899
1251732;COL 11/2 M - GREENWAY 128 128W _ A;Alberdi 6328;20/3/2024;25014;1429644;377;214;9505;24737;;;cod_26849;True;;-34,5051916;-58,5060868
1251734;COL 11/2 M - GREENWAY 128 128W _ A;Roca 9420;20/3/2024;25014;1429646;377;214;9505;24737;;;cod_26851;True;;-34,5269122;-58,4796103
1251738;COL 11/2 M - GREENWAY 128 128W _ A;Moreno 9104;20/3/2024;25014;1429650;377;214;9505;24737;;;cod_26855;True;;-34,4959164;-58,4943506
1251744;COL 11/2 M - GREENWAY 128 128W _ A;Rivadavia 185;20/3/2024;25014;1429656;377;214;9505;24737;;;cod_26861;True;;-34,4996367;-58,4624739
1251748;COL 11/2 M - GREENWAY 128 128W _ A;Urquiza 8187;20/3/2024;25014;1429660;377;214;9505;24737;;;cod_26865;True;;-34,5201766;-58,4953973
1251750;COL 11/2 M - GREENWAY 128 128W _ A;Alberdi 4238;20/3/2024;25014;1429662;377;214;9505;24737;;;cod_26867;True;;-34,5465787;-58,4828276
1251752;COL 11/2 M - GREENWAY 128 128W _ A;Av. Siempre Viva 6586;20/3/2024;25014;1429664;377;214;9505;24737;;;cod_26869;True;;-34,502697;-58,4645552
1251754;COL 11/2 M - GREENWAY 128 128W _ A;Urquiza 2830;20/3/2024;25014;1429666;377;214;9505;24737;;;cod_26871;True;;-34,5290626;-58,5148954
1251756;COL 11/2 M - GREENWAY 128 128W _ A;Urquiza 2136;20/3/2024;25014;1429668;377;214;9505;24737;;;cod_26873;True;;-34,5447889;-58,4803829
1249615;COL 9/2 M - PHILCO 240 240W _ B;San Lorenzo 5725;20/3/2024;25014;1427527;377;214;9505;24737;;;cod_24732;True;;-34,49177;-58,4718825
1250260;COL 9/2 M - PHILCO 240 240W _ B;Rivadavia 2406;20/3/2024;25014;1428172;377;214;9505;24737;;;cod_25377;True;;-34,5226921;-58,4866916
1250261;COL 9/2 M - PHILCO 240 240W _ B;Maipú 3205;20/3/2024;25014;1428173;377;214;9505;24737;;;cod_25378;True;;-34,5256843;-58,5044957
1250262;COL 9/2 M - PHILCO 240 240W _ B;Brown 276;20/3/2024;25014;1428174;377;214;9505;24737;;;cod_25379;True;;-34,5036755;-58,5040258
1250265;COL 9/2 M - PHILCO 240 240W _ B;Lavalle 7793;20/3/2024;25014;1428177;377;214;9505;24737;;;cod_25382;True;;-34,4948431;-58,5068741
1250269;COL 9/2 M - PHILCO 240 240W _ B;Sarmiento 9211;20/3/2024;25014;1428181;377;214;9505;24737;;;cod_25386;True;;-34,5357977;-58,4996198
1250271;COL 9/2 M - PHILCO 240 240W _ B;Alberdi 981;20/3/2024;25014;1428183;377;214;9505;24737;;;cod_25388;True;;-34,540942;-58,4630552
1250273;COL 9/2 M - PHILCO 240 240W _ B;Brown 6430;20/3/2024;25014;1428185;377;214;9505;24737;;;cod_25390;True;;-34,4923427;-58,4627999
1250285;COL 9/2 M - PHILCO 240 240W _ B;Libertador 6412;20/3/2024;25014;1428197;377;214;9505;24737;;;cod_25402;True;;-34,5378949;-58,4794363
1250287;COL 9/2 M - PHILCO 240 240W _ B;Belgrano 4429;20/3/2024;25014;1428199;377;214;9505;24737;;;cod_25404;True;;-34,4951733;-58,5062893
1250289;COL 9/2 M - PHILCO 240 240W _ B;Alberdi 657;20/3/2024;25014;1428201;377;214;9505;24737;;;cod_25406;True;;-34,5384212;-58,4696188
1250291;COL 9/2 M - PHILCO 240 240W _ B;Moreno 8683;20/3/2024;25014;1428203;377;214;9505;24737;;;cod_25408;True;;-34,4915973;-58,501196
1250293;COL 9/2 M - PHILCO 240 240W _ B;Independencia 1261;20/3/2024;25014;1428205;377;214;9505;24737;;;cod_25410;True;;-34,5394022;-58,4694445
1250295;COL 9/2 M - PHILCO 240 240W _ B;San Martín 1312;20/3/2024;25014;1428207;377;214;9505;24737;;;cod_25412;True;;-34,5040568;-58,5185355
1250299;COL 9/2 M - PHILCO 240 240W _ B;Lavalle 8070;20/3/2024;25014;1428211;377;214;9505;24737;;;cod_25416;True;;-34,5361929;-58,4949334
1250301;COL 9/2 M - PHILCO 240 240W _ B;9 de Julio 2965;20/3/2024;25014;1428213;377;214;9505;24737;;;cod_25418;True;;-34,5093948;-58,4927135
1250303;COL 9/2 M - PHILCO 240 240W _ B;Echeverría 5180;20/3/2024;25014;1428215;377;214;9505;24737;;;cod_25420;True;;-34,494353;-58,4921478
1250305;COL 9/2 M - PHILCO 240 240W _ B;Belgrano 1993;20/3/2024;25014;1428217;377;214;9505;24737;;;cod_25422;True;;-34,529946;-58,4881132
1250307;COL 9/2 M - PHILCO 240 240W _ B;Independencia 9670;20/3/2024;25014;1428219;377;214;9505;24737;;;cod_25424;True;;-34,4926069;-58,4743397
1250309;COL 9/2 M - PHILCO 240 240W _ B;Echeverría 3227;20/3/2024;25014;1428221;377;214;9505;24737;;;cod_25426;True;;-34,5195648;-58,5017941
1250311;COL 9/2 M - PHILCO 240 240W _ B;Av. Siempre Viva 8609;20/3/2024;25014;1428223;377;214;9505;24737;;;cod_25428;True;;-34,5433309;-58,4703078
1250313;COL 9/2 M - PHILCO 240 240W _ B;25 de Mayo 2413;20/3/2024;25014;1428225;377;214;9505;24737;;;cod_25430;True;;-34,5445355;-58,5041286
1250317;COL 9/2 M - PHILCO 240 240W _ B;Libertador 7940;20/3/2024;25014;1428229;377;214;9505;24737;;;cod_25434;True;;-34,5246132;-58,4952573
1250319;COL 9/2 M - PHILCO 240 240W _ B;Castelli 6296;20/3/2024;25014;1428231;377;214;9505;24737;;;cod_25436;True;;-34,5079109;-58,5139147
1250321;COL 9/2 M - PHILCO 240 240W _ B;Brown 6471;20/3/2024;25014;1428233;377;214;9505;24737;;;cod_25438;True;;-34,5043718;-58,4971228
1250323;COL 9/2 M - PHILCO 240 240W _ B;25 de Mayo 3403;20/3/2024;25014;1428235;377;214;9505;24737;;;cod_25440;True;;-34,5353917;-58,5080343
1250325;COL 9/2 M - PHILCO 240 240W _ B;Alvear 3443;20/3/2024;25014;1428237;377;214;9505;24737;;;cod_25442;True;;-34,5426313;-58,4716947
1250327;COL 9/2 M - PHILCO 240 240W _ B;Maipú 5041;20/3/2024;25014;1428239;377;214;9505;24737;;;cod_25444;True;;-34,5237238;-58,5184922
1250329;COL 9/2 M - PHILCO 240 240W _ B;Sarmiento 1512;20/3/2024;25014;1428241;377;214;9505;24737;;;cod_25446;True;;-34,5476;-58,4933859
1250331;COL 9/2 M - PHILCO 240 240W _ B;Sarmiento 6120;20/3/2024;25014;1428243;377;214;9505;24737;;;cod_25448;True;;-34,5352087;-58,4853259
1250333;COL 9/2 M - PHILCO 240 240W _ B;Las Heras 1397;20/3/2024;25014;1428245;377;214;9505;24737;;;cod_25450;True;;-34,5337945;-58,5014722
1250335;COL 9/2 M - PHILCO 240 240W _ B;Rivadavia 7978;20/3/2024;25014;1428247;377;214;9505;24737;;;cod_25452;True;;-34,5025513;-58,4978384
1250337;COL 9/2 M - PHILCO 240 240W _ B;Güemes 8880;20/3/2024;25014;1428249;377;214;9505;24737;;;cod_25454;True;;-34,5168666;-58,5094765
1251758;COL 9/2 M - PHILCO 240 240W _ B;Echeverría 2388;20/3/2024;25014;1429670;377;214;9505;24737;;;cod_26875;True;;-34,5465733;-58,483439
1251760;COL 9/2 M - PHILCO 240 240W _ B;Libertador 3331;20/3/2024;25014;1429672;377;214;9505;24737;;;cod_26877;True;;-34,5301359;-58,4658693
1251943;COL 9/2 M - PHILCO 240 240W _ B;San Martín 2631;20/3/2024;25014;1429855;377;214;9505;24737;;;cod_27060;True;;-34,549944;-58,4829103
1251949;COL 9/2 M - PHILCO 240 240W _ B;Moreno 5970;20/3/2024;25014;1429861;377;214;9505;24737;;;cod_27066;True;;-34,5295624;-58,4640059
1251951;COL 9/2 M - PHILCO 240 240W _ B;Pueyrredón 8268;20/3/2024;25014;1429863;377;214;9505;24737;;;cod_27068;True;;-34,4977894;-58,5166217
1251953;COL 9/2 M - PHILCO 240 240W _ B;Independencia 7876;20/3/2024;25014;1429865;377;214;9505;24737;;;cod_27070;True;;-34,5287722;-58,4871409
1251955;COL 9/2 M - PHILCO 240 240W _ B;Calle Falsa 1724;20/3/2024;25014;1429867;377;214;9505;24737;;;cod_27072;True;;-34,4903495;-58,4727509
