old                                      new
ce1043d6a6f13c43cd8b641318a268ecef47bace df82cb041f071d54236b04a0501615aff2a80f36
ced66e100433130cfd83e48819627014ae0f7b5f ced66e100433130cfd83e48819627014ae0f7b5f
cf41da46278c5ad630aeb280597975e2f5f40d3f c7b906eacf7e08570df5a2670ed33ef211003253
cf72ac4cbfe15eb2d558fd0b1afd4f2e92332617 995a99ad2e948dc6aafa765a816ec61749c599a5
cfb145d93519b3042a7e345fed58551ee7f91a74 5445c60aeb8febd73f3b67d170e9004916b929da
d028e3e88197137eb655b133af59641920f377e8 0547edfd0af070b48d3ef9266df2eed328a246ac
d0378bca7d10448d312b4db2756fd2ed39d98e10 36a73f8532010ddc69c9b8a8b5d5cae514d1be74
d0ff3bdffe362d85886d397e87b3d698b4c63384 57955707d39125e842a6dee1fb5ddf9971937fdf
d10df812a509d037f7f043453ff8d606049aee69 54f511884de095ad54116271664bc9efc00553b3
d266dc02ebf29a92bdef047f33648c722997365b 3296d39d81b750eb9e77ecc658d923a86cd486c6
d3a79154702bb5d8e262e9ad5d8e5bc5eeff8bbf 18062ce2a8593f41e88c6756256e0cf5827a9055
d4b116c24c437d8ebe2e4799cf01602cdcf9dfd4 64aa3b0aff4f22dbaf21da52bfc7ec43e0e0bbba
d5a6a7be70a446b565d668186ad9827a749f101b 36c5bccb2b4aba8bc57a554f022f247ca1b643c6
d5a70f47df64e6bfd73fb5223f758de77eae3799 39c59ce9b627dc2564484f01d41faf68eab5fdf0
d6c741f7a53d04e22537feb0cd94fb0534ef69fe 7494da9040b61c454c328d32379734e1a9069cbe
d6ddd022a70335fd36dde0eadb1f275251cdb845 e34585aac76041af6b385e6b8cc953cc73af4841
d74635df860e2080c8c9f371ec4229da55267f40 3647f6a0e4d22500bcbe60230da37276215b219d
d76fffcb5567489bf7bbf9aa2b0c46d6c4fe0873 83b220ba6d521816e4b151ff83586e6bbf794fb6
d770f6bb5e6afa8c10ceee42184928c23d8730e2 c393e929307bffdf9aa37aeb4a09fb7acb66ceaf
d782275fbfa78d58d071e40ebc0a06dd1ba336d2 8c964f9aac3b3e412960d3b625724da7f95e82ff
d7f0ccf1596b434178d2bc18e01571d4f7690158 d7f0ccf1596b434178d2bc18e01571d4f7690158
d823bd040321587c6b3e1869637e5e58721d7d4b e297d4d8b35271cbb48e55dc15d5bb5beb5e1050
d9e4e438358a84d918d293e13f4efcc838f30c1f f86cd997f08afbe08f0e6570b3cfbe9c23ad38ff
da6753db4a0107e8b779b1532f799ce85fb389aa 356f73cf7c3604d27bf01e61dcb8783afaeb3c09
db316dcd1b43e15db852e29990c386d394ef2cdc a2b36cf3d64f911a09baec6b59aa5929fd0dfe81
dbf455f0b2f3fbdcbdb45de30f161e9c4dd003b3 d7d5004f0d66581ca5a2bddf25870289787af92b
dce27217fb2a768f09c0ec03e66adee3d1b5e795 d624824bd9f24f4709b8a829a26df54572bae192
dceed3e7a04a8a3d6c8cfca4709db7c72d0d2216 988bc3951f80065d36c2faa6693c5a4872c74149
dd07919b8da845d6171a556d40d24eab36a02992 930dbcc469b4c286d2e816598dda78f68357e0dc
ddc3911b5d6ddf91062994d79a56c9df45820e19 5100b67047464902190f8538caa4a2953a77832a
ddf578e405074126dc5faa436d99084e659f05e9 b8dd18f44c474c71cb16ea1a25c21f66d9c6d16b
de6d6c9a4a1214d78eba457467ca8ea7d5951283 ef567fcec6e3b4e990815a3467f25a710d14cbab
de79331e7423f4c133320bbb34e1fe926b098e27 d85274a8bb359c4d230906621d0c91900a146593
de8f23cfbea7afd3e515fe933824b3f9f03797ca 5e81994b72422b31a5be7feabc251914c8fe9e7f
deae0bca42561148cb7dd090fe6f7cfc47a2fc4e 3bd9fdeed99f0a1440e5f39aff2b4b834d787078
dec10ed82d5e1f2ed88b30a638323394efec2ef7 2eb25a31ca64e2c83012efc655a3d54bd22fe95a
df66434e2b506ac0ff93700e516aaa71e56936ce bc61698dbb8f994e52d24e9300876e51b0c91f7f
df78cad35ac3c9d9c76ee60e729a244569db828d 7a5fb0fe4bfc84e8138785daad0f149e66863954
df983b0a3f9cde8750c49dbe2bc803c1ad423ad3 df983b0a3f9cde8750c49dbe2bc803c1ad423ad3
dfa4c5980dda8eb2919077727d57cd34cddb42e5 7c8256acacef1b0f16fd5eb3c8412d890b500e26
dfaf759ff9ddb7590ce88c71c7e290b5c51cbc0a 7cdea0c613e620e4321be3eb8a24a0a468b396d0
e08bcae71b46a8ba884532449c9e89b86638fa9a 2578292cdfb7a6b46219da4ed5148c5eff9c6239
e10723f6022749c47b7a850e5deea33674274305 f3e1ba7370494c4ad583e86e50b23bf2e30d1e11
e2234deb0c4cffa47e26fb861262e20348fd2a65 dfcc396f25cebc6c8545cc354bc60db80774b872
e2cf868a8e6f04c57171378ad724c6b164554802 abc5e687448628a02a5f1d857110465507d15f0f
e33d91bdd2c2812f9948a9436fef210fd64073e3 72de589a2db96169bce34925bbeb4e68ef4e4e73
e399be11bb5994e155062a2fe701c41c591d03fd c0a829854f746d9e9b579745099963c673c6535e
e4c13df2fd065b558f7ed3a430621a45bdf138ba deb3b734deede635908ddff5a268542d15c1ce9d
e5f4b7734b4d2ac13e5990e70aa9e02a88c31d82 cf353f247439affbd5f3dea8e0707d9bd8e56a0d
e6441acc09518245790dd27c21d8849fde4b3f86 522e34d4aa9f340b5d7d377e4f2936d01b182177
e67a8d43c4058c7268ceb61ac6b2438b29c6ada3 0bc49201b4203a9120d6c381804cfda0f1bd825d
e698ac2e507311c0aea6ff602f17a8694436f209 c6ee25672c47dbfe6b75979706a688315a16d8a9
e72fa3e944ba11b8249bca8b8b5d047224fc1632 1a65ad36be3e378e60990ad26c497534cfd691bf
e77a9fa307049dfc7a7f12ac665258ba54639867 ae35ae438f2a10366c2775b40a3c855d01278484
e7bd34adb145b4e699368806727ea6ab6a4a006a dab8b404b3fe36c17ffcd7c8b05614f4e302daee
e82ceb4753e8e9eaca97abd42ac29cab40dea3ed 9f6ad22b55d2daeff624a343d28c13d03eff49f9
e8303e85f43be017bed10eab7f7423549a710372 c321270550de25e56505ef85026c92eb62866806
e8cf01f5e32e4c1ae8ff9dbbd408868466462e41 f295707b17e72010180e5b1a933b0917861737bf
ea79cd225c9d6d413961ad916eefe03120722656 659b5c835803d0bd98a1f15f85479c993e61600d
eb75d6df9ddb73936fc734808a4de60969b74b3b aa0b7658dc2db0b9ad7b5ae84b9fe640dfba51ec
ec8acebfd211f62bab20d24000eb06ac69901c0a 99c386fbd6be20b89a5404e054a7d5f165b548f9
ec8c73b1e308250d3254911e8353416516779671 47623580b23633003044ed2ab215c4b715462dcf
ecc9c55dd3393f43e669bd5fe0bcc51df0447ac1 ba4834960fbef5f50a3971e9428008c633e5cb9e
ecfb3d79a5dd783390dbecfa09bac2c5b727fb26 f365587e5ea0ed043d5fba410c7922ca6403d512
ed1d94da931827d88f129bef77f49b369c06ad76 1d03c539a334c24f865292b25ed24a64f5a52377
ed82a66666b4ea5eba467e1f678765286b8a5227 ed82a66666b4ea5eba467e1f678765286b8a5227
ee0269604f2b36df3a83bdf7e2e3d661d44f444e 1e0c90fea7be483d9f78a6b639cae474fa8b4c09
ee2cde39dc3fe869026f888f403bc03f33cc8104 ee2cde39dc3fe869026f888f403bc03f33cc8104
ee4383248d9fae38ad98e4668bb38f34ddd60536 d064cf936b64b0bb2706e3272af5a4595c767d1c
ee96beb6fdb7ec6020d48ac7b2a2cbc7376f106b ee96beb6fdb7ec6020d48ac7b2a2cbc7376f106b
ef38f2fac82fd14a1c10c5616048b486faaace96 49358b8eb01d53ddd629b3781e3466c74ef3f471
efec79de262f958ef7914e70e24acf603d67f024 42d2fbc29ac59522fed7d79f79a66992167c620f
effd2a7b98a1b1fbafdcd52761f5683b2dd25de4 3f5f4f89c48b5d2a417b941ab88cb3a1d8522407
f0243bab6434070c0f2bf30dcf1af039a129b5be eb449c486214d1331cee805faa67b247e47712ea
f0492969fe0cbd44cf3c0db9269bc8cfddf9019b 1743c3cde8dc1109c7116d6f286d26dcf8624dc1
f0efccb697bb5a25c04fc881c60607062b35e42a 811fb161f2ecfb125aef15b54fbeceaa4e466fe0
f27faf17a23077ffc4aae09054f50fb12ebde460 88bf553d44b3a8c8886890ff838e29a5ae3aeecf
f40176514117a6f2e558bf63b171a5958f52a062 e87ee894bff706399292218af2b141ddd1af0c5e
f42c522657f0a227dd11ddcbb78e83947871263d a25d0f438f92dec0bd721abe763d21a0e3400394
f4ad557d78d42b775f4b8dca2a87a6440995d365 65563d4f9d6429a04e8ff9911fc5c01000ecb198
f4d68d0b11a8c71326d56f0331cb677827da05b3 1cfce97ce4f94933ee76886a429dd3c5ae5cb97d
f64cf4714745451ef250512b081243dfe98919f1 ae98c6a0ba3a9d93a324d20611c7a37966754a26
f6b2f2c9a46c115fd0f5437e10b23f6f4e71cd7f 75df4466cdd44e622cc367f0bd7e765b052180fc
f6da59c2c36d53a3b879b44687a170358bf1360f f6da59c2c36d53a3b879b44687a170358bf1360f
f6f262d8836a1a17f8de14d34550ae5685baa52f 07d20b7b4fb0d4961db064705f22459860a366b7
f74345a918e93dd4ce4122199335ff1a5d197fe8 35bcac134ba42440c59d723a7d9334e1ddbe2955
f7721e5a976e7facfa89eade89b95918bfb1f32d 2fef8d2d92b9bc6151d2775ecb7105d2617f598d
f77a99243cebe9b5203761c934eb4c43dc221939 e4f8db80daaee63306ff50887efaed3281350680
f78f38baa0d522f0a9ced2c5636ee3bcbe74bc52 d9344c17046543aaac6dd5c23b32a5f3225f1d36
f7b91dbec52a12d0c30e39569e2e5e69fad90c6a ea2f5398cef5d72e78ab27c8609fb58edf9eb81a
f7bc4284772a00f8fb88dace270c69f241711e88 f2e0eb17a708a570035b10bbc1bab2efa1d122f1
f7d9d2fe48d616a493e4599a29647f02ba6768a1 febae7f678f10c9e76da095c53e85a37492c8bfd
f8d92fdab93d5a3d90840b696b9d86439fadda03 7ea911dc31aeab562eb2d98985384fd99363d736
fa8243a4cd187693f246df1b955a4d3639bc1e55 41434b763835e338f8d997c0af5a73f70c0961de
fab266c142062e4fc82bf23d103a8e48d7daa23d e4a01d7dc54243bb0de08add6bdead7cb892b254
fac7dd40d2cf429e7e7dd1d11e28956ec26b4d10 a055a9cfcd7a4273a87d9677a8b42a50b8febecc
faefaeb736dceb26e1668156b5af768ce6b62bd2 4b1e1b5d377c6bdbb8533a117a020711bc7fc2cc
fb44884a49e1759f68930b3f7fa3da95b0133fa5 99e73dcb556c996e2df859b64083cd6b49f97c91
fb9ef85081008514c3c206aca81459077bed23f6 be7b6d29873e750a2005fcead093fd1bf16694f6
fbacbf5476b562395276b650c39c128da14af26b 7e157285e8fcaf84cecf11fd8d1f3f7ce4fedac6
fbc0341b30a3350970a8afbed9749db77a40a19e d42a9bba29863b77d7244219477088bb1b464197
fc4c668eb741f4be6be168bc572dcd0508f577ca fc4c668eb741f4be6be168bc572dcd0508f577ca
fccdbcf0ba77b4fdead8c326855e1b2b2865aa20 baef0a323b5f7d8220774a67ba0e1fc6059baf7e
fcd156981d96e821662a8cef3b3bd05128fda949 fcd156981d96e821662a8cef3b3bd05128fda949
fcfd665398e0d605ea28d64752fdfedbb10dd517 b0f6cfad66c6d372c017499b30a0acfe3f129a61
fd1f8d26a726947e0525f25c11d7d03ff0b68bdb fcbe2edeebd75b67d23a16ef79709f5c393ad18d
fd74330331e5298d91c3e40abdfdb6bcd234994a cda85859611200fa02d41bdffb621482247b5867
fd97b303879f53fa9a3d4ae222c4460d4c188db8 dc857217dc29fc45940b78629451212c6f814d0e
fda6c011634944923d5b18818a88ad60c7d7f0f3 075cef7d449df4691efe11821603722588cfe26d
fe8722a6904d2ff01d9390850d6f784a16d6a445 f01826155e4e06a69e1a13e55728c7c67eb87c3e
fe8e08a5666f92aec1cecae5f5fd6fe5b9e08f2f 76df158d0e6cff8ec7d08ca3a3371174edb31cdf
fe9a10f819af7a2e5a64f4f628aa483f8d37b06a 30cf70a044331558deadbc15a5e321991e2a9204
feb5458d256faec8bf807ed103f97e52ad364c6a 830c8659159f56c4ff95df93c8ed444e5900c255
ff025c20d3aff2ebe61bac75da7ae4cf9f20227c 03980cad9194f7f44a72943c649ea5f6db4cf35f
ff246190f59d3fac2fe4b835a117c182cf1c2bfa 6a92cf8a48e1c83c6c32b8b0fab6957eb2d8c148
ff538832005d9746cb977cf206ffab6688e1885d 15ad0fcd194d755753064387dfae867df9a2cef4
fffe8e72712d26bd1ff4b8e85195e51bb9808b69 dcb093342711f2206a2712ea53fe3ff0860b5424
